a	b	n_two_tile	beta_bij	s_perm	overshoot_id	gauss_lgA_err	gauss_lgB_err	gauss_dA_err	gauss_dB_err	telescope_lg_err	telescope_psi_err	beta_duality_pw	beta_duality_sum_err	sum_pcl	delta_target	identity_err	certified
85	148	84	true	true	true	4.263256e-14	8.526513e-14	1.250555e-12	1.250555e-12	2.842171e-14	2.842171e-13	true	3.469447e-18	-1.524966799670961e-3	-1.524966799670946e-3	1.496199e-17	true
87	148	86	true	true	true	2.842171e-14	8.526513e-14	9.094947e-13	1.250555e-12	4.263256e-14	2.273737e-13	true	1.040834e-17	-1.710599182255293e-3	-1.710599182255301e-3	7.155734e-18	true
89	148	88	true	true	true	2.842171e-14	8.526513e-14	1.136868e-12	1.250555e-12	1.136868e-13	3.979039e-13	true	3.469447e-18	-1.624466174385666e-3	-1.624466174385684e-3	1.734723e-17	true
91	148	90	true	true	true	2.842171e-14	8.526513e-14	1.250555e-12	1.250555e-12	4.263256e-14	2.273737e-13	true	0.000000e0	-1.849754936507568e-3	-1.849754936507600e-3	3.187554e-17	true
93	148	92	true	true	true	2.842171e-14	8.526513e-14	1.023182e-12	1.250555e-12	8.526513e-14	2.273737e-13	true	3.469447e-18	-1.921058930706819e-3	-1.921058930706805e-3	1.344411e-17	true
95	148	94	true	true	true	0.000000e0	8.526513e-14	1.193712e-12	1.250555e-12	7.105427e-14	2.842171e-13	true	6.938894e-18	-2.049126576149615e-3	-2.049126576149612e-3	2.602085e-18	true
97	148	96	true	true	true	4.263256e-14	8.526513e-14	1.250555e-12	1.250555e-12	1.136868e-13	4.547474e-13	true	2.081668e-17	-2.157021943745013e-3	-2.157021943744991e-3	2.125036e-17	true
99	148	98	true	true	true	2.842171e-14	8.526513e-14	1.193712e-12	1.250555e-12	7.105427e-14	3.979039e-13	true	4.163336e-17	-1.670661337337894e-3	-1.670661337338009e-3	1.149254e-16	true
101	148	100	true	true	true	2.842171e-14	8.526513e-14	1.364242e-12	1.250555e-12	7.105427e-14	3.979039e-13	true	2.428613e-17	-1.910362425330962e-3	-1.910362425330923e-3	3.881444e-17	true
103	148	102	true	true	true	0.000000e0	8.526513e-14	1.136868e-12	1.250555e-12	7.105427e-14	4.547474e-13	true	1.040834e-17	-2.051670495413895e-3	-2.051670495413942e-3	4.640385e-17	true
105	148	104	true	true	true	5.684342e-14	8.526513e-14	1.591616e-12	1.250555e-12	4.263256e-14	5.115908e-13	true	3.469447e-18	-2.167631311074954e-3	-2.167631311074901e-3	5.334275e-17	true
107	148	106	true	true	true	4.263256e-14	8.526513e-14	1.250555e-12	1.250555e-12	5.684342e-14	2.842171e-13	true	1.387779e-17	-2.216064618808454e-3	-2.216064618808388e-3	6.635317e-17	true
109	148	108	true	true	true	4.263256e-14	8.526513e-14	1.136868e-12	1.250555e-12	2.842171e-14	3.410605e-13	true	1.040834e-17	-2.318520921053403e-3	-2.318520921053419e-3	1.647987e-17	true
113	148	112	true	true	true	1.421085e-14	8.526513e-14	1.250555e-12	1.250555e-12	2.842171e-14	3.410605e-13	true	1.040834e-17	-2.283203746130709e-3	-2.283203746130814e-3	1.053845e-16	true
115	148	114	true	true	true	1.421085e-14	8.526513e-14	1.250555e-12	1.250555e-12	2.842171e-14	1.136868e-13	true	1.040834e-17	-2.397286144684899e-3	-2.397286144684953e-3	5.334275e-17	true
117	148	116	true	true	true	7.105427e-14	8.526513e-14	1.477929e-12	1.250555e-12	7.105427e-14	1.136868e-13	true	1.040834e-17	-2.447825761130851e-3	-2.447825761130893e-3	4.206704e-17	true
119	148	118	true	true	true	0.000000e0	8.526513e-14	1.705303e-12	1.250555e-12	7.105427e-14	1.136868e-13	true	2.081668e-17	-2.383368807259123e-3	-2.383368807259144e-3	2.038300e-17	true
121	148	120	true	true	true	1.421085e-14	8.526513e-14	1.818989e-12	1.250555e-12	5.684342e-14	2.273737e-13	true	6.938894e-18	-2.500974643163283e-3	-2.500974643163287e-3	3.469447e-18	true
123	148	122	true	true	true	2.842171e-14	8.526513e-14	1.591616e-12	1.250555e-12	7.105427e-14	2.273737e-13	true	2.949030e-17	-2.571840332323833e-3	-2.571840332323935e-3	1.014813e-16	true
125	148	124	true	true	true	0.000000e0	8.526513e-14	1.705303e-12	1.250555e-12	5.684342e-14	3.410605e-13	true	0.000000e0	-2.555915892887680e-3	-2.555915892887697e-3	1.647987e-17	true
127	148	126	true	true	true	8.526513e-14	8.526513e-14	1.591616e-12	1.250555e-12	8.526513e-14	1.136868e-13	true	1.387779e-17	-2.543871124039947e-3	-2.543871124039926e-3	2.125036e-17	true
129	148	128	true	true	true	5.684342e-14	8.526513e-14	1.364242e-12	1.250555e-12	5.684342e-14	3.410605e-13	true	1.734723e-17	-2.635523833301832e-3	-2.635523833301810e-3	2.211772e-17	true
131	148	130	true	true	true	1.421085e-14	8.526513e-14	1.705303e-12	1.250555e-12	5.684342e-14	4.547474e-13	true	1.734723e-18	-2.656861074456223e-3	-2.656861074456228e-3	4.770490e-18	true
133	148	132	true	true	true	7.105427e-14	8.526513e-14	1.364242e-12	1.250555e-12	4.263256e-14	2.273737e-13	true	6.938894e-18	-2.693305419637959e-3	-2.693305419637870e-3	8.847090e-17	true
135	148	134	true	true	true	1.421085e-14	8.526513e-14	1.477929e-12	1.250555e-12	2.842171e-14	5.684342e-13	true	3.469447e-18	-2.704950659667961e-3	-2.704950659667969e-3	7.806256e-18	true
137	148	136	true	true	true	4.263256e-14	8.526513e-14	2.046363e-12	1.250555e-12	7.105427e-14	1.136868e-13	true	0.000000e0	-2.734315665203861e-3	-2.734315665203934e-3	7.242471e-17	true
139	148	138	true	true	true	0.000000e0	8.526513e-14	1.705303e-12	1.250555e-12	7.105427e-14	2.273737e-13	true	1.734723e-18	-2.758926251003974e-3	-2.758926251004006e-3	3.165870e-17	true
141	148	140	true	true	true	7.105427e-14	8.526513e-14	2.046363e-12	1.250555e-12	5.684342e-14	2.273737e-13	true	1.734723e-18	-2.779507520225944e-3	-2.779507520226072e-3	1.279359e-16	true
143	148	142	true	true	true	5.684342e-14	8.526513e-14	2.160050e-12	1.250555e-12	4.263256e-14	2.273737e-13	true	8.673617e-18	-2.805428463972423e-3	-2.805428463972486e-3	6.245005e-17	true
145	148	144	true	true	true	8.526513e-14	8.526513e-14	1.705303e-12	1.250555e-12	5.684342e-14	4.547474e-13	true	6.938894e-18	-2.826510682013893e-3	-2.826510682013944e-3	5.030698e-17	true
147	148	146	true	true	true	5.684342e-14	8.526513e-14	2.046363e-12	1.250555e-12	7.105427e-14	4.547474e-13	true	8.673617e-19	-2.846892551871479e-3	-2.846892551871550e-3	7.112366e-17	true
2	149	1	true	true	true	1.110223e-16	8.526513e-14	1.065814e-14	1.591616e-12	1.110223e-16	7.993606e-15	true	0.000000e0	-4.141401662656127e-5	-4.141401662213252e-5	4.428749e-15	true
3	149	2	true	true	true	4.440892e-16	8.526513e-14	2.398082e-14	1.591616e-12	2.220446e-16	1.332268e-14	true	3.122502e-17	-6.215036595770378e-5	-6.215036595453617e-5	3.167605e-15	true
4	149	3	true	true	true	4.440892e-16	8.526513e-14	3.463896e-14	1.591616e-12	4.440892e-16	4.440892e-15	true	0.000000e0	-1.157146352665441e-4	-1.157146352642503e-4	2.293738e-15	true
5	149	4	true	true	true	4.440892e-16	8.526513e-14	4.618528e-14	1.591616e-12	2.220446e-15	1.776357e-15	true	2.602085e-17	-8.670340264465030e-5	-8.670340264281193e-5	1.838373e-15	true
6	149	5	true	true	true	4.440892e-16	8.526513e-14	5.684342e-14	1.591616e-12	2.220446e-15	3.197442e-14	true	2.081668e-17	-9.522942466905909e-5	-9.522942466753080e-5	1.528291e-15	true
7	149	6	true	true	true	8.881784e-16	8.526513e-14	7.105427e-14	1.591616e-12	2.664535e-15	1.065814e-14	true	2.949030e-17	-2.001782034321137e-4	-2.001782034307259e-4	1.387779e-15	true
8	149	7	true	true	true	8.881784e-16	8.526513e-14	8.881784e-14	1.591616e-12	2.664535e-15	2.486900e-14	true	1.734723e-18	-1.872369431431526e-4	-1.872369431419503e-4	1.202272e-15	true
9	149	8	true	true	true	1.776357e-15	8.526513e-14	9.237056e-14	1.591616e-12	2.664535e-15	2.131628e-14	true	1.908196e-17	-2.341763451093951e-4	-2.341763451083386e-4	1.056447e-15	true
10	149	9	true	true	true	8.881784e-16	8.526513e-14	1.030287e-13	1.591616e-12	2.664535e-15	3.552714e-15	true	1.561251e-17	-1.187528770040629e-4	-1.187528770032042e-4	8.586881e-16	true
11	149	10	true	true	true	3.552714e-15	8.526513e-14	1.136868e-13	1.591616e-12	5.329071e-15	1.065814e-14	true	1.908196e-17	-2.902442183260555e-4	-2.902442183251724e-4	8.830285e-16	true
12	149	11	true	true	true	0.000000e0	8.526513e-14	1.350031e-13	1.591616e-12	5.329071e-15	3.552714e-14	true	1.734723e-18	-3.093821899645866e-4	-3.093821899637752e-4	8.114711e-16	true
13	149	12	true	true	true	1.776357e-15	8.526513e-14	1.421085e-13	1.591616e-12	8.881784e-15	3.552714e-14	true	1.561251e-17	-3.062934522370598e-4	-3.062934522364280e-4	6.317646e-16	true
14	149	13	true	true	true	1.776357e-15	8.526513e-14	1.563194e-13	1.591616e-12	5.329071e-15	7.105427e-15	true	1.734723e-17	-3.128348622700417e-4	-3.128348622693225e-4	7.192055e-16	true
15	149	14	true	true	true	0.000000e0	8.526513e-14	1.634248e-13	1.591616e-12	7.105427e-15	2.131628e-14	true	0.000000e0	-1.371933104198033e-4	-1.371933104192587e-4	5.445948e-16	true
16	149	15	true	true	true	0.000000e0	8.526513e-14	1.705303e-13	1.591616e-12	3.552714e-15	7.105427e-15	true	3.469447e-18	-4.284718706548905e-4	-4.284718706542992e-4	5.912154e-16	true
17	149	16	true	true	true	3.552714e-15	8.526513e-14	1.989520e-13	1.591616e-12	1.776357e-15	3.552714e-14	true	1.734723e-18	-3.331714012184889e-4	-3.331714012179757e-4	5.132071e-16	true
18	149	17	true	true	true	3.552714e-15	8.526513e-14	2.131628e-13	1.591616e-12	7.105427e-15	2.842171e-14	true	8.673617e-18	-5.022139839024832e-4	-5.022139839019699e-4	5.132613e-16	true
19	149	18	true	true	true	3.552714e-15	8.526513e-14	1.989520e-13	1.591616e-12	5.329071e-15	1.421085e-14	true	1.734723e-18	-2.993997601571987e-4	-2.993997601566300e-4	5.687182e-16	true
20	149	19	true	true	true	1.776357e-15	8.526513e-14	2.415845e-13	1.591616e-12	1.065814e-14	2.842171e-14	true	1.561251e-17	-4.757997037964813e-4	-4.757997037960282e-4	4.530339e-16	true
21	149	20	true	true	true	7.105427e-15	8.526513e-14	2.415845e-13	1.591616e-12	7.105427e-15	0.000000e0	true	3.469447e-17	-6.451346978247019e-4	-6.451346978243629e-4	3.390300e-16	true
22	149	21	true	true	true	3.552714e-15	8.526513e-14	2.131628e-13	1.591616e-12	3.552714e-15	4.263256e-14	true	1.040834e-17	-4.174323999485426e-4	-4.174323999481420e-4	4.006127e-16	true
23	149	22	true	true	true	0.000000e0	8.526513e-14	2.984279e-13	1.591616e-12	3.552714e-15	5.684342e-14	true	1.387779e-17	-5.019055662605687e-4	-5.019055662601928e-4	3.758929e-16	true
24	149	23	true	true	true	0.000000e0	8.526513e-14	2.700062e-13	1.591616e-12	7.105427e-15	2.842171e-14	true	1.734723e-18	-6.866260162813800e-4	-6.866260162810989e-4	2.810252e-16	true
25	149	24	true	true	true	3.552714e-15	8.526513e-14	2.415845e-13	1.591616e-12	1.776357e-14	1.421085e-14	true	3.469447e-18	-1.602711308365718e-4	-1.602711308363002e-4	2.716740e-16	true
26	149	25	true	true	true	3.552714e-15	8.526513e-14	3.126388e-13	1.591616e-12	1.421085e-14	1.421085e-14	true	2.081668e-17	-5.213829928323456e-4	-5.213829928320422e-4	3.033598e-16	true
27	149	26	true	true	true	0.000000e0	8.526513e-14	2.842171e-13	1.591616e-12	1.065814e-14	4.263256e-14	true	2.081668e-17	-7.171262325535981e-4	-7.171262325532278e-4	3.703635e-16	true
28	149	27	true	true	true	7.105427e-15	8.526513e-14	3.268497e-13	1.591616e-12	2.131628e-14	1.421085e-14	true	5.204170e-18	-7.035060602567310e-4	-7.035060602564591e-4	2.719179e-16	true
29	149	28	true	true	true	7.105427e-15	8.526513e-14	3.552714e-13	1.591616e-12	1.421085e-14	1.421085e-14	true	8.673617e-18	-8.341264846534538e-4	-8.341264846532014e-4	2.524023e-16	true
30	149	29	true	true	true	7.105427e-15	8.526513e-14	3.268497e-13	1.591616e-12	2.842171e-14	7.105427e-14	true	6.938894e-18	-1.684818533756075e-4	-1.684818533754049e-4	2.025561e-16	true
31	149	30	true	true	true	1.065814e-14	8.526513e-14	3.552714e-13	1.591616e-12	1.065814e-14	2.842171e-14	true	0.000000e0	-5.440187908731867e-4	-5.440187908729577e-4	2.289835e-16	true
32	149	31	true	true	true	7.105427e-15	8.526513e-14	3.694822e-13	1.591616e-12	1.776357e-14	5.684342e-14	true	3.469447e-18	-6.614747991641705e-4	-6.614747991639108e-4	2.596664e-16	true
33	149	32	true	true	true	0.000000e0	8.526513e-14	3.126388e-13	1.591616e-12	1.776357e-14	4.263256e-14	true	1.040834e-17	-8.675590787920825e-4	-8.675590787917678e-4	3.147439e-16	true
34	149	33	true	true	true	0.000000e0	8.526513e-14	3.979039e-13	1.591616e-12	2.486900e-14	0.000000e0	true	1.734723e-18	-8.510932903535086e-4	-8.510932903532968e-4	2.118531e-16	true
35	149	34	true	true	true	7.105427e-15	8.526513e-14	3.979039e-13	1.591616e-12	1.776357e-14	5.684342e-14	true	5.204170e-18	-9.467152409149542e-4	-9.467152409147524e-4	2.017700e-16	true
36	149	35	true	true	true	0.000000e0	8.526513e-14	4.263256e-13	1.591616e-12	2.842171e-14	2.842171e-14	true	1.214306e-17	-1.002117103786303e-3	-1.002117103786091e-3	2.116363e-16	true
37	149	36	true	true	true	3.552714e-15	8.526513e-14	4.547474e-13	1.591616e-12	1.421085e-14	2.842171e-14	true	1.127570e-17	-1.090204344610318e-3	-1.090204344610230e-3	8.782038e-17	true
38	149	37	true	true	true	7.105427e-15	8.526513e-14	3.694822e-13	1.591616e-12	2.486900e-14	2.842171e-14	true	6.938894e-18	-3.869361743084376e-4	-3.869361743082259e-4	2.117447e-16	true
39	149	38	true	true	true	1.421085e-14	8.526513e-14	4.547474e-13	1.591616e-12	1.421085e-14	1.136868e-13	true	1.734723e-17	-6.432485813862637e-4	-6.432485813860668e-4	1.968911e-16	true
40	149	39	true	true	true	7.105427e-15	8.526513e-14	5.400125e-13	1.591616e-12	1.421085e-14	0.000000e0	true	3.469447e-18	-7.952996909760359e-4	-7.952996909758279e-4	2.079500e-16	true
41	149	40	true	true	true	1.421085e-14	8.526513e-14	5.400125e-13	1.591616e-12	2.842171e-14	1.136868e-13	true	8.673617e-18	-8.862311654190613e-4	-8.862311654188881e-4	1.731471e-16	true
42	149	41	true	true	true	7.105427e-15	8.526513e-14	4.547474e-13	1.591616e-12	2.842171e-14	5.684342e-14	true	1.908196e-17	-1.023854832094373e-3	-1.023854832094187e-3	1.862659e-16	true
43	149	42	true	true	true	7.105427e-15	8.526513e-14	4.831691e-13	1.591616e-12	2.842171e-14	8.526513e-14	true	0.000000e0	-9.256176412097180e-4	-9.256176412095612e-4	1.567756e-16	true
44	149	43	true	true	true	7.105427e-15	8.526513e-14	5.400125e-13	1.591616e-12	2.842171e-14	5.684342e-14	true	1.040834e-17	-1.062230022404897e-3	-1.062230022404745e-3	1.522220e-16	true
45	149	44	true	true	true	2.131628e-14	8.526513e-14	5.968559e-13	1.591616e-12	1.421085e-14	8.526513e-14	true	1.734723e-18	-1.091979670460878e-3	-1.091979670460662e-3	2.164068e-16	true
46	149	45	true	true	true	2.131628e-14	8.526513e-14	3.979039e-13	1.591616e-12	1.421085e-14	5.684342e-14	true	1.040834e-17	-1.158913505580593e-3	-1.158913505580355e-3	2.376571e-16	true
47	149	46	true	true	true	7.105427e-15	8.526513e-14	5.115908e-13	1.591616e-12	2.131628e-14	1.136868e-13	true	3.469447e-18	-1.249147401721917e-3	-1.249147401721718e-3	1.986258e-16	true
48	149	47	true	true	true	3.552714e-14	8.526513e-14	5.968559e-13	1.591616e-12	2.131628e-14	1.421085e-13	true	0.000000e0	-1.296356534198662e-3	-1.296356534198491e-3	1.710871e-16	true
49	149	48	true	true	true	7.105427e-15	8.526513e-14	5.684342e-13	1.591616e-12	2.842171e-14	8.526513e-14	true	3.469447e-18	-1.354170878375102e-3	-1.354170878374997e-3	1.051676e-16	true
50	149	49	true	true	true	0.000000e0	8.526513e-14	5.968559e-13	1.591616e-12	2.131628e-14	2.842171e-14	true	3.469447e-18	-1.914410628005852e-4	-1.914410628004754e-4	1.098297e-16	true
51	149	50	true	true	true	7.105427e-15	8.526513e-14	7.105427e-13	1.591616e-12	2.842171e-14	2.842171e-14	true	0.000000e0	-5.133287967838541e-4	-5.133287967836646e-4	1.895185e-16	true
52	149	51	true	true	true	2.842171e-14	8.526513e-14	6.536993e-13	1.591616e-12	2.131628e-14	1.136868e-13	true	6.938894e-18	-7.263065146323290e-4	-7.263065146322317e-4	9.725293e-17	true
53	149	52	true	true	true	0.000000e0	8.526513e-14	5.400125e-13	1.591616e-12	1.421085e-14	8.526513e-14	true	3.469447e-18	-8.877557967526142e-4	-8.877557967524744e-4	1.398621e-16	true
54	149	53	true	true	true	1.421085e-14	8.526513e-14	6.536993e-13	1.591616e-12	3.552714e-14	2.842171e-14	true	1.040834e-17	-1.024402827658566e-3	-1.024402827658461e-3	1.053845e-16	true
55	149	54	true	true	true	2.131628e-14	8.526513e-14	5.684342e-13	1.591616e-12	3.552714e-14	1.989520e-13	true	6.938894e-18	-1.098568962283267e-3	-1.098568962283181e-3	8.608565e-17	true
56	149	55	true	true	true	7.105427e-15	8.526513e-14	6.821210e-13	1.591616e-12	7.105427e-15	5.684342e-14	true	6.938894e-18	-1.084159885037415e-3	-1.084159885037286e-3	1.288032e-16	true
57	149	56	true	true	true	7.105427e-15	8.526513e-14	7.389644e-13	1.591616e-12	2.842171e-14	1.421085e-13	true	3.469447e-18	-1.238004420822569e-3	-1.238004420822423e-3	1.463673e-16	true
58	149	57	true	true	true	1.421085e-14	8.526513e-14	6.821210e-13	1.591616e-12	3.552714e-14	8.526513e-14	true	1.387779e-17	-1.308906268081821e-3	-1.308906268081679e-3	1.420305e-16	true
59	149	58	true	true	true	7.105427e-15	8.526513e-14	7.389644e-13	1.591616e-12	2.842171e-14	0.000000e0	true	0.000000e0	-1.421756871806719e-3	-1.421756871806596e-3	1.231654e-16	true
60	149	59	true	true	true	7.105427e-15	8.526513e-14	8.526513e-13	1.591616e-12	2.842171e-14	5.684342e-14	true	3.469447e-18	-1.165243316228432e-3	-1.165243316228333e-3	9.887924e-17	true
61	149	60	true	true	true	7.105427e-15	8.526513e-14	7.958079e-13	1.591616e-12	2.842171e-14	0.000000e0	true	3.469447e-18	-1.310144086670127e-3	-1.310144086670044e-3	8.326673e-17	true
62	149	61	true	true	true	2.131628e-14	8.526513e-14	7.389644e-13	1.591616e-12	3.552714e-14	1.136868e-13	true	5.204170e-18	-1.429547183436576e-3	-1.429547183436507e-3	6.873842e-17	true
63	149	62	true	true	true	2.842171e-14	8.526513e-14	7.958079e-13	1.591616e-12	3.552714e-14	0.000000e0	true	3.469447e-18	-1.482889500485751e-3	-1.482889500485619e-3	1.320558e-16	true
64	149	63	true	true	true	2.131628e-14	8.526513e-14	8.526513e-13	1.591616e-12	7.105427e-15	1.705303e-13	true	0.000000e0	-1.397328036251727e-3	-1.397328036251630e-3	9.757820e-17	true
65	149	64	true	true	true	7.105427e-15	8.526513e-14	7.389644e-13	1.591616e-12	2.131628e-14	5.684342e-14	true	6.938894e-18	-1.523927617765561e-3	-1.523927617765514e-3	4.683753e-17	true
66	149	65	true	true	true	1.421085e-14	8.526513e-14	8.526513e-13	1.591616e-12	3.552714e-14	0.000000e0	true	1.387779e-17	-1.602997642427810e-3	-1.602997642427678e-3	1.320558e-16	true
67	149	66	true	true	true	0.000000e0	8.526513e-14	8.526513e-13	1.591616e-12	3.552714e-14	5.684342e-14	true	6.938894e-18	-1.608582662392751e-3	-1.608582662392692e-3	5.941428e-17	true
68	149	67	true	true	true	1.421085e-14	8.526513e-14	7.958079e-13	1.591616e-12	4.263256e-14	0.000000e0	true	1.040834e-17	-1.628182504975819e-3	-1.628182504975736e-3	8.283305e-17	true
69	149	68	true	true	true	2.131628e-14	8.526513e-14	7.958079e-13	1.591616e-12	2.842171e-14	1.705303e-13	true	1.734723e-18	-1.670161016018816e-3	-1.670161016018765e-3	5.117434e-17	true
70	149	69	true	true	true	7.105427e-15	8.526513e-14	6.821210e-13	1.591616e-12	4.263256e-14	5.684342e-14	true	8.673617e-18	-1.720055449461722e-3	-1.720055449461648e-3	7.415943e-17	true
71	149	70	true	true	true	3.552714e-14	8.526513e-14	6.252776e-13	1.591616e-12	2.842171e-14	1.705303e-13	true	8.673617e-18	-1.743152847728061e-3	-1.743152847728038e-3	2.276825e-17	true
72	149	71	true	true	true	1.421085e-14	8.526513e-14	7.958079e-13	1.591616e-12	4.263256e-14	5.684342e-14	true	5.204170e-18	-1.783195949250726e-3	-1.783195949250722e-3	3.252607e-18	true
73	149	72	true	true	true	0.000000e0	8.526513e-14	9.094947e-13	1.591616e-12	1.421085e-14	1.136868e-13	true	1.387779e-17	-1.816854380903704e-3	-1.816854380903606e-3	9.844556e-17	true
74	149	73	true	true	true	2.842171e-14	8.526513e-14	5.684342e-13	1.591616e-12	3.552714e-14	1.705303e-13	true	7.806256e-18	-1.849900030326977e-3	-1.849900030327016e-3	3.881444e-17	true
75	149	74	true	true	true	1.421085e-14	8.526513e-14	1.023182e-12	1.591616e-12	0.000000e0	1.705303e-13	true	3.469447e-18	-2.096329959592878e-4	-2.096329959592365e-4	5.128276e-17	true
76	149	75	true	true	true	0.000000e0	8.526513e-14	7.958079e-13	1.591616e-12	0.000000e0	1.705303e-13	true	0.000000e0	-4.786526336277827e-4	-4.786526336277258e-4	5.686640e-17	true
77	149	76	true	true	true	0.000000e0	8.526513e-14	7.389644e-13	1.591616e-12	2.842171e-14	0.000000e0	true	1.040834e-17	-6.805009485236895e-4	-6.805009485235632e-4	1.263096e-16	true
78	149	77	true	true	true	1.421085e-14	8.526513e-14	9.663381e-13	1.591616e-12	0.000000e0	0.000000e0	true	1.387779e-17	-8.499566876515553e-4	-8.499566876514881e-4	6.722053e-17	true
79	149	78	true	true	true	2.842171e-14	8.526513e-14	7.958079e-13	1.591616e-12	0.000000e0	5.684342e-14	true	1.040834e-17	-9.782827013714670e-4	-9.782827013714570e-4	9.974660e-18	true
80	149	79	true	true	true	1.421085e-14	8.526513e-14	1.023182e-12	1.591616e-12	1.421085e-14	2.842171e-13	true	1.387779e-17	-1.110405267034134e-3	-1.110405267034080e-3	5.421011e-17	true
81	149	80	true	true	true	7.105427e-14	8.526513e-14	1.080025e-12	1.591616e-12	1.421085e-14	1.136868e-13	true	6.938894e-18	-1.219283642261224e-3	-1.219283642261010e-3	2.135878e-16	true
82	149	81	true	true	true	2.842171e-14	8.526513e-14	7.958079e-13	1.591616e-12	1.421085e-14	5.684342e-14	true	1.387779e-17	-1.298069439021299e-3	-1.298069439021211e-3	8.803722e-17	true
83	149	82	true	true	true	1.421085e-14	8.526513e-14	1.023182e-12	1.591616e-12	2.842171e-14	5.684342e-14	true	0.000000e0	-1.351948471753495e-3	-1.351948471753454e-3	4.098284e-17	true
84	149	83	true	true	true	0.000000e0	8.526513e-14	1.250555e-12	1.591616e-12	2.842171e-14	1.136868e-13	true	1.040834e-17	-1.462008969762995e-3	-1.462008969762962e-3	3.361027e-17	true
85	149	84	true	true	true	4.263256e-14	8.526513e-14	1.250555e-12	1.591616e-12	1.421085e-14	5.684342e-14	true	1.040834e-17	-1.580787429617607e-3	-1.580787429617498e-3	1.090707e-16	true
86	149	85	true	true	true	0.000000e0	8.526513e-14	1.136868e-12	1.591616e-12	2.842171e-14	2.842171e-13	true	1.040834e-17	-1.562080096474272e-3	-1.562080096474247e-3	2.493665e-17	true
87	149	86	true	true	true	2.842171e-14	8.526513e-14	9.094947e-13	1.591616e-12	1.421085e-14	1.136868e-13	true	1.734723e-17	-1.626989086597295e-3	-1.626989086597269e-3	2.537033e-17	true
88	149	87	true	true	true	1.421085e-14	8.526513e-14	1.023182e-12	1.591616e-12	2.842171e-14	0.000000e0	true	3.469447e-18	-1.728549510725733e-3	-1.728549510725690e-3	4.293441e-17	true
89	149	88	true	true	true	2.842171e-14	8.526513e-14	1.136868e-12	1.591616e-12	1.421085e-14	1.705303e-13	true	3.469447e-18	-1.819719405748599e-3	-1.819719405748545e-3	5.399327e-17	true
90	149	89	true	true	true	1.421085e-14	8.526513e-14	1.023182e-12	1.591616e-12	2.842171e-14	1.136868e-13	true	1.387779e-17	-1.674822699475544e-3	-1.674822699475463e-3	8.088148e-17	true
91	149	90	true	true	true	2.842171e-14	8.526513e-14	1.250555e-12	1.591616e-12	2.842171e-14	5.684342e-14	true	1.734723e-17	-1.783894821380525e-3	-1.783894821380458e-3	6.700369e-17	true
92	149	91	true	true	true	4.263256e-14	8.526513e-14	1.193712e-12	1.591616e-12	1.421085e-14	2.842171e-13	true	6.938894e-18	-1.846282243965196e-3	-1.846282243965114e-3	8.239937e-17	true
93	149	92	true	true	true	2.842171e-14	8.526513e-14	1.023182e-12	1.591616e-12	0.000000e0	3.979039e-13	true	1.040834e-17	-1.939196569106562e-3	-1.939196569106547e-3	1.474515e-17	true
94	149	93	true	true	true	1.421085e-14	8.526513e-14	9.663381e-13	1.591616e-12	2.842171e-14	5.684342e-14	true	0.000000e0	-1.941411675466733e-3	-1.941411675466675e-3	5.724587e-17	true
95	149	94	true	true	true	0.000000e0	8.526513e-14	1.193712e-12	1.591616e-12	2.842171e-14	1.136868e-13	true	1.040834e-17	-1.978880100642858e-3	-1.978880100642834e-3	2.385245e-17	true
96	149	95	true	true	true	0.000000e0	8.526513e-14	1.250555e-12	1.591616e-12	1.421085e-14	3.410605e-13	true	6.938894e-18	-2.043093223178277e-3	-2.043093223178271e-3	5.637851e-18	true
97	149	96	true	true	true	4.263256e-14	8.526513e-14	1.250555e-12	1.591616e-12	2.842171e-14	1.136868e-13	true	1.040834e-17	-2.103654296841258e-3	-2.103654296841229e-3	2.905662e-17	true
98	149	97	true	true	true	1.421085e-14	8.526513e-14	1.250555e-12	1.591616e-12	1.421085e-14	0.000000e0	true	6.938894e-18	-2.167678789172697e-3	-2.167678789172664e-3	3.382711e-17	true
99	149	98	true	true	true	2.842171e-14	8.526513e-14	1.193712e-12	1.591616e-12	4.263256e-14	1.705303e-13	true	1.561251e-17	-2.242308645712539e-3	-2.242308645712458e-3	8.153200e-17	true
100	149	99	true	true	true	1.421085e-14	8.526513e-14	9.094947e-13	1.591616e-12	0.000000e0	3.410605e-13	true	1.387779e-17	-1.713672662144193e-3	-1.713672662144215e-3	2.125036e-17	true
101	149	100	true	true	true	2.842171e-14	8.526513e-14	1.364242e-12	1.591616e-12	2.842171e-14	1.705303e-13	true	6.938894e-18	-1.835226963346082e-3	-1.835226963345946e-3	1.363926e-16	true
102	149	101	true	true	true	4.263256e-14	8.526513e-14	1.250555e-12	1.591616e-12	1.421085e-14	2.842171e-13	true	3.469447e-18	-1.919548435799375e-3	-1.919548435799325e-3	5.074066e-17	true
103	149	102	true	true	true	0.000000e0	8.526513e-14	1.136868e-12	1.591616e-12	0.000000e0	2.273737e-13	true	1.387779e-17	-2.005070453606437e-3	-2.005070453606363e-3	7.415943e-17	true
